cohort,track,prefix,role,stratum,strict_role,candidate,mode,control,control_mode,metric,delta,ci_low,ci_high,paired_inputs,paired_edits,source_images,patients,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,bootstrap_seed,bootstrap_draws
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,W0,RC,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,188,32,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,W0,RC,W0,R0,fpr,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,W1,RC,W1,R0,semantic,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,W1,RC,W1,R0,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,W1,RC,W1,R0,base_wrong_became_correct,0.0,,,6,1,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,W1,RC,W1,R0,fpr,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,BE,R0,semantic,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,BE,R0,base_correct_damage,0.0,0.0,0.0,32,32,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,188,32,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,BE,R0,fpr,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,W1,RC,W0,RC,semantic,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,W1,RC,W0,RC,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,W1,RC,W0,RC,base_wrong_became_correct,0.0,,,6,1,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,W1,RC,W0,RC,fpr,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,W0,RC,semantic,-0.046875,-0.09151785714285714,-0.008928571428571428,220,32,7,UNKNOWN,-0.10267857142857142,0.004464285714285714,-0.06041666666666666,-0.02291666666666667,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,W0,RC,base_correct_damage,0.1875,0.0625,0.34375,32,32,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,W0,RC,base_wrong_became_correct,-0.02291666666666667,-0.056249999999999994,0.005208333333333333,188,32,6,UNKNOWN,-0.06770833333333333,0.010416666666666666,-0.034375,-0.0015624999999999997,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,W0,RC,fpr,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,W1,RC,semantic,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,W1,RC,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,W1,RC,base_wrong_became_correct,0.0,,,6,1,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,evaluation,U,STRICT_BASE,BE,RC,W1,RC,fpr,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W0,RC,W0,R0,semantic,0.0,0.0,0.0,218,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W0,RC,W0,R0,base_correct_damage,0.0,0.0,0.0,157,32,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W0,RC,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,61,32,2,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W0,RC,W0,R0,fpr,0.0,0.0,0.0,218,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W1,RC,W1,R0,semantic,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W1,RC,W1,R0,base_correct_damage,0.0,,,5,1,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W1,RC,W1,R0,base_wrong_became_correct,0.0,,,2,1,2,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W1,RC,W1,R0,fpr,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,BE,R0,semantic,0.0,0.0,0.0,218,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,BE,R0,base_correct_damage,0.0,0.0,0.0,157,32,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,61,32,2,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,BE,R0,fpr,0.0,0.0,0.0,218,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W1,RC,W0,RC,semantic,0.2857142857142857,,,7,1,7,UNKNOWN,0.0,0.5714285714285714,0.16666666666666666,0.3333333333333333,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W1,RC,W0,RC,base_correct_damage,-0.4,,,5,1,5,UNKNOWN,-0.8,0.0,-0.5,-0.25,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W1,RC,W0,RC,base_wrong_became_correct,0.0,,,2,1,2,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,W1,RC,W0,RC,fpr,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,W0,RC,semantic,-0.19285714285714284,-0.27321428571428574,-0.11875,218,32,7,UNKNOWN,-0.28001847290640397,-0.07142857142857142,-0.2421875,-0.1640625,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,W0,RC,base_correct_damage,0.2765625,0.17343750000000002,0.38597656249999945,157,32,5,UNKNOWN,0.21982758620689657,0.3107758620689655,0.2578125,0.2994791666666667,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,W0,RC,base_wrong_became_correct,0.046875,0.0,0.125,61,32,2,UNKNOWN,0.0,0.0625,0.0,0.0625,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,W0,RC,fpr,0.0,0.0,0.0,218,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,W1,RC,semantic,-0.42857142857142855,,,7,1,7,UNKNOWN,-0.8571428571428571,-0.14285714285714285,-0.5,-0.3333333333333333,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,W1,RC,base_correct_damage,0.6,,,5,1,5,UNKNOWN,0.2,1.0,0.5,0.75,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,W1,RC,base_wrong_became_correct,0.0,,,2,1,2,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,calibration,U,STRICT_BASE,BE,RC,W1,RC,fpr,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,W0,RC,W0,R0,semantic,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,W0,RC,W0,R0,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,W0,RC,W0,R0,fpr,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,W1,RC,W1,R0,semantic,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,W1,RC,W1,R0,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,W1,RC,W1,R0,fpr,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,BE,RC,BE,R0,semantic,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,BE,RC,BE,R0,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,BE,RC,BE,R0,fpr,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,W1,RC,W0,RC,semantic,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,W1,RC,W0,RC,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,W1,RC,W0,RC,fpr,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,BE,RC,W0,RC,semantic,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,BE,RC,W0,RC,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,BE,RC,W0,RC,fpr,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,BE,RC,W1,RC,semantic,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,BE,RC,W1,RC,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,A,0,fit,H,STRICT_BASE,BE,RC,W1,RC,fpr,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,native,native_source_edit,EDIT_TARGET,W0,RC,W0,R0,semantic,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,native,native_source_edit,EDIT_TARGET,W0,RC,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,native,native_source_edit,EDIT_TARGET,W0,RC,W0,R0,rejection,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,native,native_source_edit,EDIT_TARGET,BE,RC,BE,R0,semantic,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,native,native_source_edit,EDIT_TARGET,BE,RC,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,native,native_source_edit,EDIT_TARGET,BE,RC,BE,R0,rejection,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,native,native_source_edit,EDIT_TARGET,BE,RC,W0,RC,semantic,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,native,native_source_edit,EDIT_TARGET,BE,RC,W0,RC,base_wrong_became_correct,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,native,native_source_edit,EDIT_TARGET,BE,RC,W0,RC,rejection,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_source_style,EDIT_TARGET,W0,RC,W0,R0,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_source_style,EDIT_TARGET,W0,RC,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,51,30,30,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_source_style,EDIT_TARGET,W0,RC,W0,R0,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC,BE,R0,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,51,30,30,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC,BE,R0,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC,W0,RC,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC,W0,RC,base_wrong_became_correct,0.0,0.0,0.0,51,30,30,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC,W0,RC,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_imperative_style,EDIT_TARGET,W0,RC,W0,R0,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_imperative_style,EDIT_TARGET,W0,RC,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,52,28,28,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_imperative_style,EDIT_TARGET,W0,RC,W0,R0,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC,BE,R0,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,52,28,28,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC,BE,R0,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC,W0,RC,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC,W0,RC,base_wrong_became_correct,0.0,0.0,0.0,52,28,28,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC,W0,RC,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,W0,RC,W0,R0,semantic,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,W0,RC,W0,R0,base_correct_damage,0.0,0.0,0.0,32,32,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,W0,RC,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,188,32,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,W0,RC,W0,R0,fpr,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,BE,RC,BE,R0,semantic,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,BE,RC,BE,R0,base_correct_damage,0.0,0.0,0.0,32,32,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,BE,RC,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,188,32,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,BE,RC,BE,R0,fpr,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,BE,RC,W0,RC,semantic,-0.14583333333333331,-0.14880952380952378,-0.14360119047619047,220,32,7,UNKNOWN,-0.42857142857142855,0.0,-0.17083333333333334,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,BE,RC,W0,RC,base_correct_damage,0.0,0.0,0.0,32,32,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,BE,RC,W0,RC,base_wrong_became_correct,-0.17083333333333334,-0.175,-0.16770833333333335,188,32,6,UNKNOWN,-0.5,0.0,-0.20625000000000002,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,32,evaluation,U,STRICT_BASE,BE,RC,W0,RC,fpr,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,native,native_source_edit,EDIT_TARGET,W1,RC,W1,R0,semantic,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,native,native_source_edit,EDIT_TARGET,W1,RC,W1,R0,base_wrong_became_correct,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,native,native_source_edit,EDIT_TARGET,W1,RC,W1,R0,rejection,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,evaluation,derived_source_style,EDIT_TARGET,W1,RC,W1,R0,semantic,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,evaluation,derived_source_style,EDIT_TARGET,W1,RC,W1,R0,base_wrong_became_correct,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,evaluation,derived_source_style,EDIT_TARGET,W1,RC,W1,R0,rejection,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,evaluation,derived_imperative_style,EDIT_TARGET,W1,RC,W1,R0,semantic,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,evaluation,derived_imperative_style,EDIT_TARGET,W1,RC,W1,R0,base_wrong_became_correct,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,evaluation,derived_imperative_style,EDIT_TARGET,W1,RC,W1,R0,rejection,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,evaluation,U,STRICT_BASE,W1,RC,W1,R0,semantic,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,evaluation,U,STRICT_BASE,W1,RC,W1,R0,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,evaluation,U,STRICT_BASE,W1,RC,W1,R0,base_wrong_became_correct,0.0,,,6,1,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_SOURCE_CONSISTENCY_REVIEWED_NEW32,B,1,evaluation,U,STRICT_BASE,W1,RC,W1,R0,fpr,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
