seed,event_index,opaque_edit,scope_status,condition,step,operating_point,subset,n,on_num,on_rate,base_correct_num,forced_correct_num,gated_correct_num,base_correct_rate,forced_correct_rate,gated_correct_rate,joint_on_and_correct_rate,base_correct_to_gated_wrong_num,gate_rejected_correct_positive_num
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,broad_unrelated_source_qa,15,0,0.0,3,3,3,0.2,0.2,0.2,0.0,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,formal_T1G,4,2,0.5,0,4,2,0.0,1.0,0.5,0.5,0,2
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,formal_T1L,5,4,0.8,2,0,0,0.4,0.0,0.0,0.0,2,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,formal_T2G,4,3,0.75,0,2,2,0.0,0.5,0.5,0.5,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,same_question_different_image_conflicting_source_answer,5,1,0.2,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,broad_unrelated_source_qa,15,0,0.0,3,3,3,0.2,0.2,0.2,0.0,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,formal_T1G,4,2,0.5,0,4,2,0.0,1.0,0.5,0.5,0,2
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,formal_T1L,5,4,0.8,2,0,0,0.4,0.0,0.0,0.0,2,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,formal_T2G,4,3,0.75,0,2,2,0.0,0.5,0.5,0.5,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,same_question_different_image_conflicting_source_answer,5,1,0.2,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,broad_unrelated_source_qa,15,0,0.0,3,4,3,0.2,0.26666666666666666,0.2,0.0,0,4
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,formal_T1G,4,1,0.25,0,4,1,0.0,1.0,0.25,0.25,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,formal_T1L,5,4,0.8,2,0,0,0.4,0.0,0.0,0.0,2,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,formal_T2G,4,3,0.75,0,2,2,0.0,0.5,0.5,0.5,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,same_question_different_image_conflicting_source_answer,5,1,0.2,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,broad_unrelated_source_qa,15,0,0.0,3,4,3,0.2,0.26666666666666666,0.2,0.0,0,4
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,formal_T1G,4,1,0.25,0,4,1,0.0,1.0,0.25,0.25,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,formal_T1L,5,4,0.8,2,0,0,0.4,0.0,0.0,0.0,2,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,formal_T2G,4,3,0.75,0,2,2,0.0,0.5,0.5,0.5,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,same_question_different_image_conflicting_source_answer,5,1,0.2,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,broad_unrelated_source_qa,15,0,0.0,3,4,3,0.2,0.26666666666666666,0.2,0.0,0,4
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,formal_T1G,4,1,0.25,0,4,1,0.0,1.0,0.25,0.25,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,formal_T1L,5,4,0.8,2,0,0,0.4,0.0,0.0,0.0,2,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,formal_T2G,4,3,0.75,0,2,2,0.0,0.5,0.5,0.5,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,same_question_different_image_conflicting_source_answer,5,1,0.2,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,broad_unrelated_source_qa,15,0,0.0,3,4,3,0.2,0.26666666666666666,0.2,0.0,0,4
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,formal_T1G,4,1,0.25,0,4,1,0.0,1.0,0.25,0.25,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,formal_T1L,5,4,0.8,2,0,0,0.4,0.0,0.0,0.0,2,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,formal_T2G,4,3,0.75,0,2,2,0.0,0.5,0.5,0.5,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,same_question_different_image_conflicting_source_answer,5,1,0.2,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,broad_unrelated_source_qa,15,0,0.0,3,5,3,0.2,0.3333333333333333,0.2,0.0,0,5
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,formal_T1G,4,1,0.25,0,4,1,0.0,1.0,0.25,0.25,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,formal_T1L,5,3,0.6,2,0,1,0.4,0.0,0.2,0.0,1,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,formal_T2G,4,3,0.75,0,2,2,0.0,0.5,0.5,0.5,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,same_question_different_image_conflicting_source_answer,5,1,0.2,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,broad_unrelated_source_qa,15,0,0.0,3,5,3,0.2,0.3333333333333333,0.2,0.0,0,5
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,formal_T1G,4,1,0.25,0,4,1,0.0,1.0,0.25,0.25,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,formal_T1L,5,3,0.6,2,0,1,0.4,0.0,0.2,0.0,1,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,formal_T2G,4,3,0.75,0,2,2,0.0,0.5,0.5,0.5,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,same_question_different_image_conflicting_source_answer,5,1,0.2,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,broad_unrelated_source_qa,15,0,0.0,3,3,3,0.2,0.2,0.2,0.0,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,formal_T1G,4,2,0.5,0,4,2,0.0,1.0,0.5,0.5,0,2
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,formal_T1L,5,4,0.8,2,0,1,0.4,0.0,0.2,0.0,1,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,formal_T2G,4,2,0.5,0,2,2,0.0,0.5,0.5,0.5,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,same_question_different_image_conflicting_source_answer,5,3,0.6,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,broad_unrelated_source_qa,15,0,0.0,3,3,3,0.2,0.2,0.2,0.0,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,evaluation_positive,4,2,0.5,0,4,2,0.0,1.0,0.5,0.5,0,2
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,formal_T1G,4,1,0.25,0,4,1,0.0,1.0,0.25,0.25,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,formal_T1L,5,2,0.4,2,0,2,0.4,0.0,0.4,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,formal_T2G,4,0,0.0,0,2,0,0.0,0.5,0.0,0.0,0,2
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,same_question_different_image_conflicting_source_answer,5,2,0.4,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,broad_unrelated_source_qa,15,0,0.0,3,4,3,0.2,0.26666666666666666,0.2,0.0,0,4
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,formal_T1G,4,1,0.25,0,4,1,0.0,1.0,0.25,0.25,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,formal_T1L,5,4,0.8,2,0,0,0.4,0.0,0.0,0.0,2,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,formal_T2G,4,3,0.75,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,same_question_different_image_conflicting_source_answer,5,2,0.4,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,broad_unrelated_source_qa,15,0,0.0,3,4,3,0.2,0.26666666666666666,0.2,0.0,0,4
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,formal_T1G,4,1,0.25,0,4,1,0.0,1.0,0.25,0.25,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,formal_T1L,5,4,0.8,2,0,0,0.4,0.0,0.0,0.0,2,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,formal_T2G,4,3,0.75,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,same_question_different_image_conflicting_source_answer,5,2,0.4,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,broad_unrelated_source_qa,15,0,0.0,3,3,3,0.2,0.2,0.2,0.0,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,formal_T1G,4,2,0.5,0,4,2,0.0,1.0,0.5,0.5,0,2
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,formal_T1L,5,0,0.0,2,0,2,0.4,0.0,0.4,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,formal_T2G,4,2,0.5,0,1,1,0.0,0.25,0.25,0.25,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,same_question_different_image_conflicting_source_answer,5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,broad_unrelated_source_qa,15,0,0.0,3,3,3,0.2,0.2,0.2,0.0,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,formal_T1G,4,2,0.5,0,4,2,0.0,1.0,0.5,0.5,0,2
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,formal_T1L,5,0,0.0,2,0,2,0.4,0.0,0.4,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,formal_T2G,4,2,0.5,0,1,1,0.0,0.25,0.25,0.25,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,same_question_different_image_conflicting_source_answer,5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,broad_unrelated_source_qa,15,0,0.0,3,3,3,0.2,0.2,0.2,0.0,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,formal_T1G,4,2,0.5,0,4,2,0.0,1.0,0.5,0.5,0,2
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,formal_T1L,5,0,0.0,2,0,2,0.4,0.0,0.4,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,formal_T2G,4,2,0.5,0,2,2,0.0,0.5,0.5,0.5,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,native,1,1,1.0,0,1,1,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,same_question_different_image_conflicting_source_answer,5,1,0.2,0,0,0,0.0,0.0,0.0,0.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,broad_unrelated_source_qa,15,0,0.0,3,3,3,0.2,0.2,0.2,0.0,0,3
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,evaluation_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,fit_positive,4,4,1.0,0,4,4,0.0,1.0,1.0,1.0,0,0
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,formal_T1G,4,2,0.5,0,4,2,0.0,1.0,0.5,0.5,0,2
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,formal_T1L,5,0,0.0,2,0,2,0.4,0.0,0.4,0.0,0,0
