track,edit,method,mode,role,stratum,inputs,eqkeys,source_images,base_correct_inputs,base_correct_images,semantic,semantic_numerator,semantic_denominator,target_consistency,target_consistency_numerator,target_consistency_denominator,token_parity,token_parity_numerator,token_parity_denominator,kl,kl_numerator,kl_denominator,base_correct,base_correct_numerator,base_correct_denominator,base_correct_damage,base_correct_damage_numerator,base_correct_damage_denominator,base_correct_preserved,base_correct_preserved_numerator,base_correct_preserved_denominator,base_wrong_became_correct,base_wrong_became_correct_numerator,base_wrong_became_correct_denominator,base_wrong_changed,base_wrong_changed_numerator,base_wrong_changed_denominator,on,on_numerator,on_denominator,joint_on_correct,joint_on_correct_numerator,joint_on_correct_denominator
NEW_CONFIRMATION,102,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,evaluation,cross_family_confirmation,2,2,1,0,0,1.0,2.0,2,1.0,2.0,2,0.0,0.0,2,,,0,0.0,0.0,2,,,0,,,0,1.0,2.0,2,1.0,2.0,2,1.0,2.0,2,1.0,2.0,2
NEW_CONFIRMATION,102,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,evaluation,source_style_confirmation,2,2,1,2,1,1.0,2.0,2,1.0,2.0,2,0.0,0.0,2,,,0,1.0,2.0,2,0.0,0.0,2,1.0,2.0,2,,,0,,,0,1.0,2.0,2,1.0,2.0,2
NEW_CONFIRMATION,102,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,fit,H_all,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.06501055508852005,0.06501055508852005,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,fit,H_keep,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.06501055508852005,0.06501055508852005,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,fit,U_all,14,14,14,7,7,0.42857142857142855,6.0,14,0.14285714285714285,2.0,14,0.9285714285714286,13.0,14,0.002543124948195847,0.03560374927474186,14,0.5,7.0,14,0.14285714285714285,1.0,7,0.8571428571428571,6.0,7,0.0,0.0,7,0.0,0.0,7,0.5,7.0,14,0.21428571428571427,3.0,14
NEW_CONFIRMATION,102,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,fit,U_base_wrong,7,7,7,0,0,0.0,0.0,7,0.14285714285714285,1.0,7,1.0,7.0,7,0.0004933853633701801,0.003453697543591261,7,0.0,0.0,7,,,0,,,0,0.0,0.0,7,0.0,0.0,7,0.42857142857142855,3.0,7,0.0,0.0,7
NEW_CONFIRMATION,102,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,fit,U_keep,7,7,7,7,7,0.8571428571428571,6.0,7,0.14285714285714285,1.0,7,0.8571428571428571,6.0,7,0.0045928645330215135,0.0321500517311506,7,1.0,7.0,7,0.14285714285714285,1.0,7,0.8571428571428571,6.0,7,,,0,,,0,0.5714285714285714,4.0,7,0.42857142857142855,3.0,7
NEW_CONFIRMATION,102,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,fit,positive,4,4,1,0,0,1.0,4.0,4,1.0,4.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,4.0,4,1.0,4.0,4,1.0,4.0,4,1.0,4.0,4
NEW_CONFIRMATION,102,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,native,positive,1,1,1,0,0,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,0.0,0.0,1,,,0,,,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,calibration,H_all,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.06732330471277237,0.06732330471277237,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,calibration,H_keep,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.06732330471277237,0.06732330471277237,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,calibration,U_all,14,14,14,7,7,0.2857142857142857,4.0,14,0.5,7.0,14,0.5714285714285714,8.0,14,0.01959215576061979,0.27429018064867705,14,0.5,7.0,14,0.5714285714285714,4.0,7,0.42857142857142855,3.0,7,0.14285714285714285,1.0,7,0.14285714285714285,1.0,7,1.0,14.0,14,0.2857142857142857,4.0,14
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,calibration,U_base_wrong,7,7,7,0,0,0.14285714285714285,1.0,7,0.14285714285714285,1.0,7,0.8571428571428571,6.0,7,0.007651390740647912,0.053559735184535384,7,0.0,0.0,7,,,0,,,0,0.14285714285714285,1.0,7,0.14285714285714285,1.0,7,1.0,7.0,7,0.14285714285714285,1.0,7
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,calibration,U_keep,7,7,7,7,7,0.42857142857142855,3.0,7,0.8571428571428571,6.0,7,0.2857142857142857,2.0,7,0.03153292078059167,0.22073044546414167,7,1.0,7.0,7,0.5714285714285714,4.0,7,0.42857142857142855,3.0,7,,,0,,,0,1.0,7.0,7,0.42857142857142855,3.0,7
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,calibration,positive,4,4,1,1,1,1.0,4.0,4,1.0,4.0,4,0.0,0.0,4,,,0,0.25,1.0,4,0.0,0.0,1,1.0,1.0,1,1.0,3.0,3,1.0,3.0,3,1.0,4.0,4,1.0,4.0,4
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,challenge,same_answer_context_not_conflict,2,2,2,1,1,1.0,2.0,2,1.0,2.0,2,0.0,0.0,2,0.362439151853323,0.724878303706646,2,0.5,1.0,2,0.0,0.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,2.0,2,1.0,2.0,2
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,evaluation,H_all,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.06696513295173645,0.06696513295173645,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,evaluation,H_keep,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.06696513295173645,0.06696513295173645,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,evaluation,U_all,13,13,13,9,9,0.5384615384615384,7.0,13,0.23076923076923078,3.0,13,0.6923076923076923,9.0,13,0.011035922576691238,0.1434669934969861,13,0.6923076923076923,9.0,13,0.2222222222222222,2.0,9,0.7777777777777778,7.0,9,0.0,0.0,4,0.25,1.0,4,1.0,13.0,13,0.5384615384615384,7.0,13
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,evaluation,U_base_wrong,4,4,4,0,0,0.0,0.0,4,0.25,1.0,4,0.75,3.0,4,0.008146392647176981,0.032585570588707924,4,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.25,1.0,4,1.0,4.0,4,0.0,0.0,4
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,evaluation,U_keep,9,9,9,9,9,0.7777777777777778,7.0,9,0.2222222222222222,2.0,9,0.6666666666666666,6.0,9,0.012320158100919798,0.11088142290827818,9,1.0,9.0,9,0.2222222222222222,2.0,9,0.7777777777777778,7.0,9,,,0,,,0,1.0,9.0,9,0.7777777777777778,7.0,9
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,evaluation,cross_family_confirmation,2,2,1,0,0,1.0,2.0,2,1.0,2.0,2,0.0,0.0,2,,,0,0.0,0.0,2,,,0,,,0,1.0,2.0,2,1.0,2.0,2,1.0,2.0,2,1.0,2.0,2
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,evaluation,source_style_confirmation,2,2,1,2,1,1.0,2.0,2,1.0,2.0,2,0.0,0.0,2,,,0,1.0,2.0,2,0.0,0.0,2,1.0,2.0,2,,,0,,,0,1.0,2.0,2,1.0,2.0,2
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,fit,H_all,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.06501055508852005,0.06501055508852005,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,fit,H_keep,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.06501055508852005,0.06501055508852005,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,fit,U_all,14,14,14,7,7,0.5,7.0,14,0.21428571428571427,3.0,14,0.8571428571428571,12.0,14,0.005557973752729595,0.07781163253821433,14,0.5,7.0,14,0.14285714285714285,1.0,7,0.8571428571428571,6.0,7,0.14285714285714285,1.0,7,0.14285714285714285,1.0,7,1.0,14.0,14,0.5,7.0,14
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,fit,U_base_wrong,7,7,7,0,0,0.14285714285714285,1.0,7,0.2857142857142857,2.0,7,0.8571428571428571,6.0,7,0.006058110855519772,0.0424067759886384,7,0.0,0.0,7,,,0,,,0,0.14285714285714285,1.0,7,0.14285714285714285,1.0,7,1.0,7.0,7,0.14285714285714285,1.0,7
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,fit,U_keep,7,7,7,7,7,0.8571428571428571,6.0,7,0.14285714285714285,1.0,7,0.8571428571428571,6.0,7,0.005057836649939418,0.035404856549575925,7,1.0,7.0,7,0.14285714285714285,1.0,7,0.8571428571428571,6.0,7,,,0,,,0,1.0,7.0,7,0.8571428571428571,6.0,7
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,fit,positive,4,4,1,0,0,1.0,4.0,4,1.0,4.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,4.0,4,1.0,4.0,4,1.0,4.0,4,1.0,4.0,4
NEW_CONFIRMATION,102,P4-W1_KL_0.1,FORCED_ON,native,positive,1,1,1,0,0,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,0.0,0.0,1,,,0,,,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,calibration,H_all,1,1,1,1,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,calibration,H_keep,1,1,1,1,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,calibration,U_all,14,14,14,7,7,0.5,7.0,14,0.14285714285714285,2.0,14,1.0,14.0,14,0.0,0.0,14,0.5,7.0,14,0.0,0.0,7,1.0,7.0,7,0.0,0.0,7,0.0,0.0,7,0.0,0.0,14,0.0,0.0,14
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,calibration,U_base_wrong,7,7,7,0,0,0.0,0.0,7,0.0,0.0,7,1.0,7.0,7,0.0,0.0,7,0.0,0.0,7,,,0,,,0,0.0,0.0,7,0.0,0.0,7,0.0,0.0,7,0.0,0.0,7
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,calibration,U_keep,7,7,7,7,7,1.0,7.0,7,0.2857142857142857,2.0,7,1.0,7.0,7,0.0,0.0,7,1.0,7.0,7,0.0,0.0,7,1.0,7.0,7,,,0,,,0,0.0,0.0,7,0.0,0.0,7
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,calibration,positive,4,4,1,1,1,0.25,1.0,4,0.25,1.0,4,1.0,4.0,4,,,0,0.25,1.0,4,0.0,0.0,1,1.0,1.0,1,0.0,0.0,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,challenge,same_answer_context_not_conflict,2,2,2,1,1,0.5,1.0,2,0.5,1.0,2,1.0,2.0,2,0.0,0.0,2,0.5,1.0,2,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,H_all,1,1,1,1,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,H_keep,1,1,1,1,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,U_all,13,13,13,9,9,0.6923076923076923,9.0,13,0.07692307692307693,1.0,13,1.0,13.0,13,0.0,0.0,13,0.6923076923076923,9.0,13,0.0,0.0,9,1.0,9.0,9,0.0,0.0,4,0.0,0.0,4,0.0,0.0,13,0.0,0.0,13
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,U_base_wrong,4,4,4,0,0,0.0,0.0,4,0.25,1.0,4,1.0,4.0,4,0.0,0.0,4,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,U_keep,9,9,9,9,9,1.0,9.0,9,0.0,0.0,9,1.0,9.0,9,0.0,0.0,9,1.0,9.0,9,0.0,0.0,9,1.0,9.0,9,,,0,,,0,0.0,0.0,9,0.0,0.0,9
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,cross_family_confirmation,2,2,1,0,0,0.0,0.0,2,0.0,0.0,2,1.0,2.0,2,,,0,0.0,0.0,2,,,0,,,0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,source_style_confirmation,2,2,1,2,1,1.0,2.0,2,1.0,2.0,2,1.0,2.0,2,,,0,1.0,2.0,2,0.0,0.0,2,1.0,2.0,2,,,0,,,0,0.0,0.0,2,0.0,0.0,2
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,fit,H_all,1,1,1,1,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,fit,H_keep,1,1,1,1,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,fit,U_all,14,14,14,7,7,0.5,7.0,14,0.14285714285714285,2.0,14,1.0,14.0,14,0.0,0.0,14,0.5,7.0,14,0.0,0.0,7,1.0,7.0,7,0.0,0.0,7,0.0,0.0,7,0.0,0.0,14,0.0,0.0,14
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,fit,U_base_wrong,7,7,7,0,0,0.0,0.0,7,0.14285714285714285,1.0,7,1.0,7.0,7,0.0,0.0,7,0.0,0.0,7,,,0,,,0,0.0,0.0,7,0.0,0.0,7,0.0,0.0,7,0.0,0.0,7
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,fit,U_keep,7,7,7,7,7,1.0,7.0,7,0.14285714285714285,1.0,7,1.0,7.0,7,0.0,0.0,7,1.0,7.0,7,0.0,0.0,7,1.0,7.0,7,,,0,,,0,0.0,0.0,7,0.0,0.0,7
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,fit,positive,4,4,1,0,0,0.0,0.0,4,0.0,0.0,4,1.0,4.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BASE,native,positive,1,1,1,0,0,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,,,0,0.0,0.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,H_all,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.05702834576368332,0.05702834576368332,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,H_keep,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.05702834576368332,0.05702834576368332,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,U_all,14,14,14,7,7,0.21428571428571427,3.0,14,0.42857142857142855,6.0,14,0.7142857142857143,10.0,14,0.01062916497799701,0.14880830969195813,14,0.5,7.0,14,0.5714285714285714,4.0,7,0.42857142857142855,3.0,7,0.0,0.0,7,0.0,0.0,7,0.7142857142857143,10.0,14,0.0,0.0,14
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,U_base_wrong,7,7,7,0,0,0.0,0.0,7,0.0,0.0,7,1.0,7.0,7,0.004268958349712193,0.02988270844798535,7,0.0,0.0,7,,,0,,,0,0.0,0.0,7,0.0,0.0,7,0.8571428571428571,6.0,7,0.0,0.0,7
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,U_keep,7,7,7,7,7,0.42857142857142855,3.0,7,0.8571428571428571,6.0,7,0.42857142857142855,3.0,7,0.016989371606281826,0.11892560124397278,7,1.0,7.0,7,0.5714285714285714,4.0,7,0.42857142857142855,3.0,7,,,0,,,0,0.5714285714285714,4.0,7,0.0,0.0,7
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,positive,4,4,1,1,1,1.0,4.0,4,1.0,4.0,4,0.0,0.0,4,,,0,0.25,1.0,4,0.0,0.0,1,1.0,1.0,1,1.0,3.0,3,1.0,3.0,3,1.0,4.0,4,1.0,4.0,4
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,challenge,same_answer_context_not_conflict,2,2,2,1,1,1.0,2.0,2,1.0,2.0,2,0.0,0.0,2,0.3525782339274883,0.7051564678549767,2,0.5,1.0,2,0.0,0.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,2.0,2,1.0,2.0,2
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,H_all,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.056294165551662445,0.056294165551662445,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,H_keep,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.056294165551662445,0.056294165551662445,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,U_all,13,13,13,9,9,0.6153846153846154,8.0,13,0.15384615384615385,2.0,13,0.7692307692307693,10.0,13,0.015725807080833383,0.204435492050834,13,0.6923076923076923,9.0,13,0.1111111111111111,1.0,9,0.8888888888888888,8.0,9,0.0,0.0,4,0.5,2.0,4,0.6153846153846154,8.0,13,0.23076923076923078,3.0,13
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,U_base_wrong,4,4,4,0,0,0.0,0.0,4,0.25,1.0,4,0.5,2.0,4,0.04048862829222344,0.16195451316889375,4,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.5,2.0,4,1.0,4.0,4,0.0,0.0,4
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,U_keep,9,9,9,9,9,0.8888888888888888,8.0,9,0.1111111111111111,1.0,9,0.8888888888888888,8.0,9,0.004720108764660027,0.042480978881940246,9,1.0,9.0,9,0.1111111111111111,1.0,9,0.8888888888888888,8.0,9,,,0,,,0,0.4444444444444444,4.0,9,0.3333333333333333,3.0,9
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,cross_family_confirmation,2,2,1,0,0,1.0,2.0,2,1.0,2.0,2,0.0,0.0,2,,,0,0.0,0.0,2,,,0,,,0,1.0,2.0,2,1.0,2.0,2,1.0,2.0,2,1.0,2.0,2
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,source_style_confirmation,2,2,1,2,1,1.0,2.0,2,1.0,2.0,2,0.0,0.0,2,,,0,1.0,2.0,2,0.0,0.0,2,1.0,2.0,2,,,0,,,0,1.0,2.0,2,1.0,2.0,2
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,H_all,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.05536635220050812,0.05536635220050812,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,H_keep,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.05536635220050812,0.05536635220050812,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,U_all,14,14,14,7,7,0.42857142857142855,6.0,14,0.14285714285714285,2.0,14,0.9285714285714286,13.0,14,0.011325240226662052,0.15855336317326874,14,0.5,7.0,14,0.14285714285714285,1.0,7,0.8571428571428571,6.0,7,0.0,0.0,7,0.0,0.0,7,0.5,7.0,14,0.21428571428571427,3.0,14
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,U_base_wrong,7,7,7,0,0,0.0,0.0,7,0.14285714285714285,1.0,7,1.0,7.0,7,0.0006877383649615305,0.004814168554730713,7,0.0,0.0,7,,,0,,,0,0.0,0.0,7,0.0,0.0,7,0.42857142857142855,3.0,7,0.0,0.0,7
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,U_keep,7,7,7,7,7,0.8571428571428571,6.0,7,0.14285714285714285,1.0,7,0.8571428571428571,6.0,7,0.021962742088362575,0.15373919461853802,7,1.0,7.0,7,0.14285714285714285,1.0,7,0.8571428571428571,6.0,7,,,0,,,0,0.5714285714285714,4.0,7,0.42857142857142855,3.0,7
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,positive,4,4,1,0,0,1.0,4.0,4,1.0,4.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,4.0,4,1.0,4.0,4,1.0,4.0,4,1.0,4.0,4
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,native,positive,1,1,1,0,0,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,0.0,0.0,1,,,0,,,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,FORCED_ON,calibration,H_all,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.05702834576368332,0.05702834576368332,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,FORCED_ON,calibration,H_keep,1,1,1,1,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.05702834576368332,0.05702834576368332,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,,,0,1.0,1.0,1,0.0,0.0,1
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,FORCED_ON,calibration,U_all,14,14,14,7,7,0.2857142857142857,4.0,14,0.5,7.0,14,0.5714285714285714,8.0,14,0.034392178615754734,0.4814905006205663,14,0.5,7.0,14,0.5714285714285714,4.0,7,0.42857142857142855,3.0,7,0.14285714285714285,1.0,7,0.14285714285714285,1.0,7,1.0,14.0,14,0.2857142857142857,4.0,14
NEW_CONFIRMATION,102,P4-W2_GROUP_CONSTRAINED,FORCED_ON,calibration,U_base_wrong,7,7,7,0,0,0.14285714285714285,1.0,7,0.14285714285714285,1.0,7,0.8571428571428571,6.0,7,0.01063887427361416,0.07447211991529912,7,0.0,0.0,7,,,0,,,0,0.14285714285714285,1.0,7,0.14285714285714285,1.0,7,1.0,7.0,7,0.14285714285714285,1.0,7
